16 พฤศจิกายน 2555 6395000050015576 560 804 627
1 พฤศจิกายน 2555 5246949469463217 188 285 338
16 ตุลาคม 2555 2813434334328152 089 396 868
1 ตุลาคม 2555 1240252502558940 554 291 873
16 กันยายน 2555 5401434314379242 752 123 770
1 กันยายน 2555 3299979799707736 598 148 639
16 สิงหาคม 2555 6838777787728032 612 775 730
1 สิงหาคม 2555 8955909059050820 599 796 745
16 กรกฎาคม 2555 9040505005011897 224 159 042
1 กรกฎาคม 2555 9159000090060715 656 530 611
16 มิถุนายน 2555 1593737337351238 790 479 547
1 มิถุนายน 2555 8827272772738606 576 895 399
16 พฤษภาคม 2555 8144181841831504 309 902 101
2 พฤษภาคม 2555 8895010150129589 597 426 468
16 เมษายน 2555 5834707047062216 088 722 754
1 เมษายน 2555 2575626256269581 074 616 332
16 มีนาคม 2555 6070646406408606 333 573 350
1 มีนาคม 2555 2225181851879295 135 711 199
16 กุมภาพันธ์ 2555 6486848468418906 214 111 420
1 กุมภาพันธ์ 2555 3206050560532749 426 498 598
16 มกราคม 2555 4514454544581328 150 941 639
30 ธันวาคม 2554 5264020240265168 026 541 597
16 ธันวาคม 2554 8841787817821784 235 651 295
1 ธันวาคม 2554 4081474714702922 253 857 739
16 พฤศจิกายน 2554 9977777777757425 551 406 993
1 พฤศจิกายน 2554 8055404054054771 380 065 221
16 ตุลาคม 2554 9557565675683991 057 329 507
1 ตุลาคม 2554 5110525205215957 104 189 499
16 กันยายน 2554 7311989819828384 645 812 589
1 กันยายน 2554 7245333353385847 021 533 821
16 สิงหาคม 2554 5369606096062814 345 074 005
1 สิงหาคม 2554 2187565675612703 583 660 221
16 กรกฎาคม 2554 1165565655612227 052 534 609
1 กรกฎาคม 2554 6229535395351390 160 780 463
16 มิถุนายน 2554 3512767627688486 167 162 582
1 มิถุนายน 2554 5623707037046656 346 801 556
16 พฤษภาคม 2554 4064171741705700 044 071 889
2 พฤษภาคม 2554 0541363613685421 945 133 524
16 เมษายน 2554 8259888898844263 213 397 593
1 เมษายน 2554 8149313193101723 584 040 036
16 มีนาคม 2554 5933313133196209 945 463 737
1 มีนาคม 2554 6560373703797544 357 926 396
16 กุมภาพันธ์ 2554 4817464674627535 510 384 388
1 กุมภาพันธ์ 2554 6100898908955596 361 121 432
16 มกราคม 2554 2810626206223227 185 758 546
30 ธันวาคม 2553 8841121211249936 153 186 933
16 ธันวาคม 2553 3343808038024529 315 533 306
1 ธันวาคม 2553 1817525275209664 470 474 086
16 พฤศจิกายน 2553 8139939399343763 979 907 129
1 พฤศจิกายน 2553 1911000010059653 968 801 739
16 ตุลาคม 2553 6213777737742310 518 385 872
1 ตุลาคม 2553 4883727237202091 996 003 246
16 กันยายน 2553 0174222242266103 316 431 075
1 กันยายน 2553 3546565665611784 570 656 096
16 สิงหาคม 2553 9110979709764986 578 448 689
1 สิงหาคม 2553 2100080800810769 182 727 191
16 กรกฎาคม 2553 1803878738734309 219 572 024
1 กรกฎาคม 2553 4802393923968893 450 918 961
16 มิถุนายน 2553 5001040410473200 628 681 816
1 มิถุนายน 2553 4448747487481374 298 996 673
16 พฤษภาคม 2553 4800121201212293 151 770 008
2 พฤษภาคม 2553 3603717137106382 040 517 618
16 เมษายน 2553 2117434374396811 744 154 285
1 เมษายน 2553 9595171751722174 663 447 040
16 มีนาคม 2553 3642222222297619 996 229 756
1 มีนาคม 2553 2152272722797457 627 374 470
16 กุมภาพันธ์ 2553 1337070770703137 026 362 985
1 กุมภาพันธ์ 2553 1863121231214936 577 694 403
16 มกราคม 2553 0735777757767413 459 781 646
30 ธันวาคม 2552 9943040430487993 337 419 598
16 ธันวาคม 2552 6851414114105694 775 524 142
1 ธันวาคม 2552 7769808098059937 188 412 252
16 พฤศจิกายน 2552 0559868698658299 952 072 536
1 พฤศจิกายน 2552 6891404014085366 923 642 465
16 ตุลาคม 2552 2584878748700174 135 226 122
1 ตุลาคม 2552 1693878738706249 435 714 255
16 กันยายน 2552 2029121291248200 353 539 166
1 กันยายน 2552 0158656586532435 447 446 924
16 สิงหาคม 2552 4629333393396843 292 577 658
1 สิงหาคม 2552 1549868698692688 239 421 374
16 กรกฎาคม 2552 0008161681694005 177 356 836
1 กรกฎาคม 2552 2075424254266233 107 799 385
16 มิถุนายน 2552 9304565645615125 044 954 179
1 มิถุนายน 2552 7776616166126242 097 240 642
16 พฤษภาคม 2552 1114111141154368 838 362 892
2 พฤษภาคม 2552 2944525245211222 549 947 301
16 เมษายน 2552 3684151541533954 179 007 570
1 เมษายน 2552 8165787857850572 363 113 044
16 มีนาคม 2552 2688121281236228 929 424 063
1 มีนาคม 2552 5530919109167224 238 665 295
16 กุมภาพันธ์ 2552 0387303073093961 939 115 434
1 กุมภาพันธ์ 2552 5345333353369660 777 015 427
16 มกราคม 2552 7432121221225266 800 842 885
30 ธันวาคม 2551 2185969659622094 197 831 984
16 ธันวาคม 2551 0741141411425305 715 803 959
1 ธันวาคม 2551 2054343443405013 260 617 957
16 พฤศจิกายน 2551 0026121261220068 589 824 877
1 พฤศจิกายน 2551 2720282802876285 333 421 929
16 ตุลาคม 2551 4312777727798324 526 644 648
1 ตุลาคม 2551 8829111191167204 302 311 395
16 กันยายน 2551 0123777737756378 534 557 691
1 กันยายน 2551 6959939399309027 206 413 904
16 สิงหาคม 2551 3803777737736161 445 457 744
1 สิงหาคม 2551 8503484834811236 386 408 913
16 กรกฎาคม 2551 2573747437441344 401 486 576
1 กรกฎาคม 2551 9436717167150096 287 490 523
16 มิถุนายน 2551 7291111111175339 345 639 870
1 มิถุนายน 2551 4148757587535370 666 747 916
16 พฤษภาคม 2551 3292313123169193 120 355 214
2 พฤษภาคม 2551 4530111101162001 133 001 792
16 เมษายน 2551 9828000080064802 584 043 008
1 เมษายน 2551 0126535365371124 195 200 586
16 มีนาคม 2551 0749464694633077 974 085 158
1 มีนาคม 2551 9366858568505056 085 371 691
16 กุมภาพันธ์ 2551 1370545405480344 512 630 892
1 กุมภาพันธ์ 2551 2126848468426311 472 732 796
16 มกราคม 2551 5560101001081413 548 942 965
30 ธันวาคม 2550 5954111141181267 490 741 787
16 ธันวาคม 2550 5135010150196425 432 460 702
1 ธันวาคม 2550 1134101041018418 485 627 659
16 พฤศจิกายน 2550 5624818148173130 198 752 844
1 พฤศจิกายน 2550 9279070790788213 277 524 648
16 ตุลาคม 2550 0329888898848158 663 685 846
1 ตุลาคม 2550 4306676766776090 104 126 667
16 กันยายน 2550 4993363633645247 273 604 608
1 กันยายน 2550 3318101081069293 505 518 520
16 สิงหาคม 2550 4762070720793234 236 312 424
1 สิงหาคม 2550 4299242492429006 048 885 962
16 กรกฎาคม 2550 5273848438477105 183 334 947
1 กรกฎาคม 2550 5651515115176146 287 638 949
16 มิถุนายน 2550 3931949419441989 907 424 589
1 มิถุนายน 2550 8363939339305739 242 523 433
16 พฤษภาคม 2550 2328979789725924 858 751 585
2 พฤษภาคม 2550 4303747437481553 442 881 729
16 เมษายน 2550 4051050510563013 987 866 522
1 เมษายน 2550 6227808078093677 794 814 022
16 มีนาคม 2550 8767636376385191 001 906 350
1 มีนาคม 2550 7424252542561949 294 942 801
16 กุมภาพันธ์ 2550 2778595985995625 607 979 384
1 กุมภาพันธ์ 2550 7699252592556893 239 287 865
16 มกราคม 2550 8387393973955293 263 845 803
30 ธันวาคม 2549 7785848458407811 403 164 971
16 ธันวาคม 2549 1479777797745439 694 647 197
1 ธันวาคม 2549 2700525205212621 462 091 236
16 พฤศจิกายน 2549 5628565685694508 307 680 347
1 พฤศจิกายน 2549 9109575795729647 739 137 905
16 ตุลาคม 2549 2648252582558903 092 358 832
1 ตุลาคม 2549 9523353533592007 804 879 951
16 กันยายน 2549 2179484894841916 290 864 121
1 กันยายน 2549 3817616176144600 693 093 626
16 สิงหาคม 2549 9774868648691221 305 230 103
1 สิงหาคม 2549 2386545465488847 005 817 487
16 กรกฎาคม 2549 5124343443448989 098 518 432
1 กรกฎาคม 2549 9528909089065126 183 017 839
16 มิถุนายน 2549 1009353593517381 410 595 250
1 มิถุนายน 2549 8108505085099526 149 382 664
16 พฤษภาคม 2549 1003444434471386 463 811 696
2 พฤษภาคม 2549 0245545455427006 438 082 117
16 เมษายน 2549 0385646456449210 442 769 877
1 เมษายน 2549 7383656536595064 955 301 522
16 มีนาคม 2549 9361777717730486 185 205 320
1 มีนาคม 2549 5824737347343586 801 108 914
16 กุมภาพันธ์ 2549 3170090900966784 240 135 280
1 กุมภาพันธ์ 2549 4127292972987915 720 149 384
16 มกราคม 2549 4327474774779222 789 965 200
30 ธันวาคม 2548 4929555595594066 308 742 150
16 ธันวาคม 2548 4495656556586802 162 958 994
1 ธันวาคม 2548 3885515155117072 764 027 770
16 พฤศจิกายน 2548 7425181851880502 741 887 137
1 พฤศจิกายน 2548 9705777757798171 375 009 216
16 ตุลาคม 2548 0410727207271346 913 410 269
1 ตุลาคม 2548 7664828248224766 551 792 275
16 กันยายน 2548 2147686876810498 282 124 057
1 กันยายน 2548 3169333393317123 338 969 047
16 สิงหาคม 2548 4755606056068272 844 103 915
1 สิงหาคม 2548 9616333363326055 152 386 272
16 กรกฎาคม 2548 4774525245213757 150 460 642
1 กรกฎาคม 2548 0095545455487798 427 641 244
16 มิถุนายน 2548 7930707007044806 021 074 605
1 มิถุนายน 2548 1768939389335176 579 616 405
16 พฤษภาคม 2548 8671343413497376 648 465 693
2 พฤษภาคม 2548 7724676746743017 383 815 073
16 เมษายน 2548 1193272732710081 968 346 627
1 เมษายน 2548 8157535375369482 381 224 807
16 มีนาคม 2548 1963454534503073 601 783 394
1 มีนาคม 2548 8007515175193681 714 998 669
16 กุมภาพันธ์ 2548 8164222242253086 356 192 065
1 กุมภาพันธ์ 2548 5400545405434389 180 863 571
16 มกราคม 2548 3350222202208689 291 039 479
30 ธันวาคม 2547 1688585885828221 603 627 179
16 ธันวาคม 2547 4793727237217288 075 999 183
1 ธันวาคม 2547 5046585865869139 014 984 691
16 พฤศจิกายน 2547 7546222262264918 019 744 904
1 พฤศจิกายน 2547 1859666696623862 137 745 661
16 ตุลาคม 2547 3558585885862162 200 438 890
1 ตุลาคม 2547 1108666686666200 547 781 806
16 กันยายน 2547 9233737337359295 888 774 867
1 กันยายน 2547 0965979759770709 929 014 456
16 สิงหาคม 2547 3359212192159114 082 559 288
2 สิงหาคม 2547 8689909099045956 811 510 377
16 กรกฎาคม 2547 2055888858825696 726 461 154
1 กรกฎาคม 2547 3124717147166313 598 664 261
16 มิถุนายน 2547 2087131371387414 911 459 986
1 มิถุนายน 2547 6141444414472990 776 425 992
16 พฤษภาคม 2547 5892070720713492 992 526 253
2 พฤษภาคม 2547 6534030340391385 550 822 101
16 เมษายน 2547 7058323283212008 966 634 721
1 เมษายน 2547 1963919139162808 918 257 851
16 มีนาคม 2547 6153666636669779 094 478 830
1 มีนาคม 2547 6974838348350610 510 759 206
16 กุมภาพันธ์ 2547 6980020200200877 309 798 072
1 กุมภาพันธ์ 2547 2168222282277361 242 769 765
16 มกราคม 2547 7313424234296025 357 926 391
30 ธันวาคม 2546 7394474744764654 435 743 216
16 ธันวาคม 2546 1779474794787676 847 735 571
1 ธันวาคม 2546 9913070730778945 719 559 217
16 พฤศจิกายน 2546 2385111151168155 767 594 474
1 พฤศจิกายน 2546 9414383843847866 156 216 264
16 ตุลาคม 2546 3055000050003109 012 084 470
1 ตุลาคม 2546 9120404004043407 100 379 563
16 กันยายน 2546 6005898958953909 356 996 494
1 กันยายน 2546 1878131381392661 918 793 249
16 สิงหาคม 2546 3547717177100496 271 206 624
1 สิงหาคม 2546 7660989809891733 856 007 460
16 กรกฎาคม 2546 6795454554575049 589 281 363
1 กรกฎาคม 2546 4614141441491151 878 395 282
16 มิถุนายน 2546 3898727287229605 995 922 006
1 มิถุนายน 2546 7660666606636083 523 354 686
16 พฤษภาคม 2546 5527848478420608 048 699 362
2 พฤษภาคม 2546 1356030360312498 870 386 522
16 เมษายน 2546 8925252552521933 906 796 823
1 เมษายน 2546 9331646416486467 863 732 902
16 มีนาคม 2546 6530626206264820 208 702 038
1 มีนาคม 2546 4410222202242322 026 707 628
17 กุมภาพันธ์ 2546 4555787857861805 496 980 857
1 กุมภาพันธ์ 2546 4563707037094661 429 806 229
16 มกราคม 2546 9770858508506441 535 519 262
30 ธันวาคม 2545 8951969619695191 116 689 609
16 ธันวาคม 2545 0196828268267616 312 075 849
1 ธันวาคม 2545 9684222242237298 088 337 809
16 พฤศจิกายน 2545 9153444434455191 843 789 906
1 พฤศจิกายน 2545 5054989849825341 297 747 383
16 ตุลาคม 2545 4286414164151150 401 244 177
1 ตุลาคม 2545 8025050550572864 567 358 189
16 กันยายน 2545 1560505005085056 889 823 169
1 กันยายน 2545 9942000020051126 799 046 395
16 สิงหาคม 2545 1201080810857705 173 953 147
1 สิงหาคม 2545 4934383843888269 645 544 529
16 กรกฎาคม 2545 3402646426469304 632 539 034
1 กรกฎาคม 2545 4814474744724195 517 763 802
16 มิถุนายน 2545 0732616126107472 156 662 845
1 มิถุนายน 2545 1611494914902879 643 328 485
16 พฤษภาคม 2545 5987141471476765 725 394 508
2 พฤษภาคม 2545 5906646466456764 739 695 503
16 เมษายน 2545 5226303063037586 949 997 085
1 เมษายน 2545 9905434354357971 430 225 456
16 มีนาคม 2545 6591525215204370 066 707 943
1 มีนาคม 2545 8055909059055748 715 434 856
16 กุมภาพันธ์ 2545 3308535385392167 820 088 769
1 กุมภาพันธ์ 2545 6332707027040956 414 621 859
16 มกราคม 2545 7096707067014895 116 434 109
30 ธันวาคม 2544 7293676736764873 974 611 107
16 ธันวาคม 2544 2246757567519887 538 363 902
1 ธันวาคม 2544 7370222202249713 461 773 925
16 พฤศจิกายน 2544 6857060670674339 976 600 275
1 พฤศจิกายน 2544 6834727247252392 081 694 431
16 ตุลาคม 2544 9750050500548070 626 110 670
1 ตุลาคม 2544 1041545415415827 303 287 058
16 กันยายน 2544 6164262642682995 806 291 089
1 กันยายน 2544 1190676706714145 294 218 532
16 สิงหาคม 2544 6901353513510217 717 900 588
1 สิงหาคม 2544 1805979759711602 086 864 848
16 กรกฎาคม 2544 8207151571550250 171 282 767
1 กรกฎาคม 2544 1079878798734364 296 985 546
16 มิถุนายน 2544 7623949439475550 395 606 922
1 มิถุนายน 2544 1133111131180490 983 310 920
16 พฤษภาคม 2544 0919828298261437 507 055 080
2 พฤษภาคม 2544 2050959509564980 543 294 099
16 เมษายน 2544 1408434384328031 952 800 378
1 เมษายน 2544 6409989899849600 061 407 877
16 มีนาคม 2544 6336161661645400 773 903 350
1 มีนาคม 2544 8365373753785356 147 292 380
16 กุมภาพันธ์ 2544 6212676726747155 275 673 305
1 กุมภาพันธ์ 2544 4547030370313089 437 245 063
16 มกราคม 2544 7370161601636358 515 778 035
30 ธันวาคม 2543 1194515145131600 763 985 357
16 ธันวาคม 2543 9696767667691555 267 313 605
1 ธันวาคม 2543 8879565695656454 664 170 933
16 พฤศจิกายน 2543 5653111131110494 381 044 304
1 พฤศจิกายน 2543 0931828218290046 606 818 407
16 ตุลาคม 2543 6206626266239276 607 133 372
1 ตุลาคม 2543 2905828258226690 436 618 070
16 กันยายน 2543 0462515125105933 806 860 230
1 กันยายน 2543 4373676736752952 290 365 474
16 สิงหาคม 2543 4590131301357087 378 155 120
1 สิงหาคม 2543 2675404054018881 930 665 463
16 กรกฎาคม 2543 9313424234243397 237 739 656
1 กรกฎาคม 2543 6740717107129946 761 689 190
16 มิถุนายน 2543 8256969669657592 832 311 771
1 มิถุนายน 2543 5927616176116716 705 981 810
16 พฤษภาคม 2543 0093151531556226 035 929 174
2 พฤษภาคม 2543 0707151571520422 287 979 740
16 เมษายน 2543 8367777777763950 273 131 362
1 เมษายน 2543 9639484894899477 535 511 018
16 มีนาคม 2543 1643111131165009 460 071 326
1 มีนาคม 2543 9978333383363817 250 627 416
16 กุมภาพันธ์ 2543 7298161681691631 916 618 181
1 กุมภาพันธ์ 2543 5302131321385109 926 094 597
16 มกราคม 2543 4421838318382540 950 269 847
30 ธันวาคม 2542 0511080810803061 263 540 301
16 ธันวาคม 2542 1398535385330131 688 143 656
1 ธันวาคม 2542 6692818128179952 896 999 999
16 พฤศจิกายน 2542 7643545435414978 723 324 293
1 พฤศจิกายน 2542 5613353533503655 882 570 141
16 ตุลาคม 2542 4102272722728468 304 750 467
1 ตุลาคม 2542 8306767667680287 215 167 234
16 กันยายน 2542 8075060650646593 268 283 734
1 กันยายน 2542 5913444434433261 237 275 861
16 สิงหาคม 2542 3409989899865696 333 371 111
1 สิงหาคม 2542 0568606086098688 064 303 994
16 กรกฎาคม 2542 0704161641603138 349 343 004
1 กรกฎาคม 2542 3864414144167152 987 001 211
16 มิถุนายน 2542 2787949479463917 422 859 742
1 มิถุนายน 2542 0776262662608606 177 951 340
16 พฤษภาคม 2542 6188181881816843 074 884 870
2 พฤษภาคม 2542 6914838348345686 003 715 184
16 เมษายน 2542 6250949409435394 432 067 859
1 เมษายน 2542 4799575795792713 471 858 670
16 มีนาคม 2542 5772787827863089 418 606 415
2 มีนาคม 2542 6602141421458645 612 927 479
16 กุมภาพันธ์ 2542 3072131321341456 091 404 782
1 กุมภาพันธ์ 2542 3428606086069361 048 735 752
16 มกราคม 2542 1906111161113186 543 854 976
30 ธันวาคม 2541 4641474714750778 094 924 983
16 ธันวาคม 2541 1818131381355306 175 498 560
1 ธันวาคม 2541 8365696956958115 075 944 200
16 พฤศจิกายน 2541 2707444474420480 763 785 794
1 พฤศจิกายน 2541 9208464684629081 316 044 289
16 ตุลาคม 2541 2610808008074461 935 755 695
1 ตุลาคม 2541 9878444484418806 286 728 470
16 กันยายน 2541 0657202072065782 584 401 311
1 กันยายน 2541 8727959579596316 042 551 060
16 สิงหาคม 2541 0817848478491724 464 644 677
1 สิงหาคม 2541 7484939349322015 001 771 862
16 กรกฎาคม 2541 5999919199152012 401 904 935
1 กรกฎาคม 2541 5951232312365076 101 606 314
16 มิถุนายน 2541 8580767607619235 316 219 533
1 มิถุนายน 2541 8200888808867014 649 781 530
16 พฤษภาคม 2541 8400434304363984 258 981 950
2 พฤษภาคม 2541 6638070780772802 946 143 325
16 เมษายน 2541 1465737357317202 153 705 664
1 เมษายน 2541 4969303093066454 563 882 786
16 มีนาคม 2541 5727010170179260 852 943 506
1 มีนาคม 2541 2368646486474867 285 127 562
16 กุมภาพันธ์ 2541 6128979789769460 234 356 213
1 กุมภาพันธ์ 2541 6659595995948381 685 788 941
16 มกราคม 2541 9471959519534425 185 833 792
30 ธันวาคม 2540 6757040470465044 327 977 788
16 ธันวาคม 2540 2942404024071975 762 142 408
1 ธันวาคม 2540 2415595955986392 982 677 168
16 พฤศจิกายน 2540 8754626246299539 573 730 038
1 พฤศจิกายน 2540 9742010120139830 877 283 064
16 ตุลาคม 2540 4051242412498280 356 459 125
1 ตุลาคม 2540 4444131341324808 689 746 698
16 กันยายน 2540 5275141451498251 335 687 935
1 กันยายน 2540 0835373753759132 319 658 716
16 สิงหาคม 2540 1569676796730235 957 596 569
1 สิงหาคม 2540 0542727227231797 145 414 440
16 กรกฎาคม 2540 5096919169167982 623 750 944
1 กรกฎาคม 2540 6765737357311909 620 412 092
16 มิถุนายน 2540 5371464614661635 769 982 504
1 มิถุนายน 2540 6439979799724507 918 784 060
16 พฤษภาคม 2540 0880676706752510 621 896 769
2 พฤษภาคม 2540 3884373743738025 656 056 728
16 เมษายน 2540 5514505045092654 165 279 085
1 เมษายน 2540 6176292962952426 162 880 015
16 มีนาคม 2540 1004747447436444 822 705 214
1 มีนาคม 2540 9767797977998148 414 791 364
16 กุมภาพันธ์ 2540 4998848488494716 247 533 315
1 กุมภาพันธ์ 2540 7507929279257402 771 703 079
16 มกราคม 2540 1519959599547612 257 020 381
30 ธันวาคม 2539 8794545445426879 314 158 584
16 ธันวาคม 2539 5938565685644381 755 608 438
1 ธันวาคม 2539 1795282852866822 365 920 566
16 พฤศจิกายน 2539 9510888808821168 349 580 577
1 พฤศจิกายน 2539 5126949469424290 432 255 964
16 ตุลาคม 2539 1980191901918082 270 865 824
1 ตุลาคม 2539 9477888878897089 166 544 484
16 กันยายน 2539 8143686836859889 818 976 400
1 กันยายน 2539 4701363613602392 666 927 501
16 สิงหาคม 2539 3527686876819389 932 609 875
1 สิงหาคม 2539 1510919109161646 650 833 669
16 กรกฎาคม 2539 3326878768791771 547 281 010
1 กรกฎาคม 2539 6253797937976666 298 094 543
16 มิถุนายน 2539 3183111131121649 118 735 916
1 มิถุนายน 2539 8696565665681422 126 961 584
17 พฤษภาคม 2539 9781404014075321 443 718 523
2 พฤษภาคม 2539 2473515135154175 234 661 978
16 เมษายน 2539 0495848458477435 222 155 052
1 เมษายน 2539 6607656576590701 338 839 278
16 มีนาคม 2539 0191282812827673 796 694 526
1 มีนาคม 2539 3048555585572760 664 443 945
